"species","life_form"
"Muhlenbergia caxamarcensis Laegaard & Sánchez Vega","perennial"
"Muhlenbergia vaginata Swallen","annual"
"Muhlenbergia flavida Vasey","annual"
"Reederochloa eludens Soderstr. & H.F.Decker","no_life_form_on_database"
"Muhlenbergia argentea Vasey","perennial"
"Muhlenbergia arizonica Scribn.","perennial"
"Muhlenbergia ramulosa (Kunth) Swallen Swallen (Kunth)","annual"
"Bouteloua disticha (Kunth) Benth. Benth. (Kunth)","annual"
"Bouteloua vaneedenii Pilg.","perennial"
"Bouteloua purpurea Gould & Kapadia","perennial"
"Bouteloua uniflora Vasey","perennial"
"Bouteloua distans Swallen","perennial"
"Bouteloua triaena (Trin.) Scribn. Scribn. (Trin.)","perennial"
"Bouteloua pedicellata Swallen","perennial"
"Bouteloua warnockii Gould & Kapadia","perennial"
"Bouteloua reflexa Swallen","perennial"
"Bouteloua curtipendula (Michx.) Torr. Torr. (Michx.)","perennial"
"Bouteloua media (E.Fourn.) Gould & Kapadia Gould & Kapadia (E.Fourn.)","perennial"
"Bouteloua williamsii Swallen","perennial"
"Bouteloua repens (Kunth) Scribn. & Merr. Scribn. & Merr. (Kunth)","perennial"
"Bouteloua americana (L.) Scribn. Scribn. (L.)","perennial"
"Buchloe dactyloides (Nutt.) Engelm. Engelm. (Nutt.)","no_life_form_on_database"
"Cathestecum brevifolium Swallen","no_life_form_on_database"
"Bouteloua juncea (Desv. ex P.Beauv.) Hitchc. Hitchc. (Desv. ex P.Beauv.)","perennial"
"Bouteloua rigidiseta (Steud.) Hitchc. Hitchc. (Steud.)","perennial"
"Chondrosum karwinskyi E.Fourn. ex Hemsl.","no_life_form_on_database"
"Chondrosum ramosum (Scribn. ex Vasey) R.B.Shaw & Wipff R.B.Shaw & Wipff (Scribn. ex Vasey)","no_life_form_on_database"
"Bouteloua chondrosioides (Kunth) Benth. Benth. (Kunth)","perennial"
"Bouteloua johnstonii Swallen","perennial"
"Bouteloua aristidoides (Kunth) Griseb. Griseb. (Kunth)","annual"
"Chondrosum hirsutum (Lag.) Sweet Sweet (Lag.)","no_life_form_on_database"
"Opizia stolonifera J.Presl","no_life_form_on_database"
"Chondrosum barbatum (Lag.) Clayton Clayton (Lag.)","no_life_form_on_database"
"Chondrosum parryi E.Fourn.","no_life_form_on_database"
"Chondrosum gracile Kunth","no_life_form_on_database"
"Chondrosum simplex (Lag.) Kunth Kunth (Lag.)","no_life_form_on_database"
"Orcuttia tenuis Hitchc.","annual"
"Chondrosum trifidum (Thurb. ex S.Watson) Clayton Clayton (Thurb. ex S.Watson)","no_life_form_on_database"
"Monanthochloe acerosa (Griseb.) Speg. Speg. (Griseb.)","no_life_form_on_database"
"Monanthochloe littoralis Engelm.","no_life_form_on_database"
"Distichlis australis (Speg.) Villamil Villamil (Speg.)","perennial"
"Distichlis eludens (Soderstr. & H.F.Decker) H.L.Bell & Columbus H.L.Bell & Columbus (Soderstr. & H.F.Decker)","perennial"
"Distichlis laxiflora Hack.","perennial"
"Distichlis scoparia (Kunth) Arechav. Arechav. (Kunth)","perennial"
"Distichlis humilis Phil.","perennial"
"Distichlis distichophylla (Labill.) Fassett Fassett (Labill.)","perennial"
"Distichlis palmeri (Vasey) Fassett Fassett (Vasey)","perennial"
"Hilaria cenchroides Kunth","perennial"
"Hilaria jamesii (Torr.) Benth. Benth. (Torr.)","perennial"
"Jouvea pilosa (J.Presl) Scribn. Scribn. (J.Presl)","perennial"
"Sohnsia filifolia (E.Fourn.) Airy Shaw Airy Shaw (E.Fourn.)","perennial"
"Munroa squarrosa (Nutt.) Torr. Torr. (Nutt.)","annual"
"Munroa argentina Griseb.","annual"
"Munroa andina Phil.","annual"
"Erioneuron avenaceum (Kunth) Tateoka Tateoka (Kunth)","perennial"
"Erioneuron nealleyi (Vasey) Tateoka Tateoka (Vasey)","no_life_form_on_database"
"Blepharidachne kingii (S.Watson) Hack. Hack. (S.Watson)","perennial"
"Blepharidachne bigelovii (S.Watson) Hack. Hack. (S.Watson)","perennial"
"Blepharidachne benthamiana (Hack.) Hitchc. Hitchc. (Hack.)","perennial"
"Swallenia alexandrae (Swallen) Soderstr. & H.F.Decker Soderstr. & H.F.Decker (Swallen)","perennial"
"Scleropogon brevifolius Phil.","perennial"
"Eragrostis obtusiflora (E.Fourn.) Scribn. Scribn. (E.Fourn.)","no_life_form_on_database"
"Muhlenbergia iridifolia Soderstr.","perennial"
"Allolepis texana (Vasey) Soderstr. & H.F.Decker Soderstr. & H.F.Decker (Vasey)","perennial"
"Tragus berteronianus Schult.","annual"
"Tragus heptaneuron Clayton","annual"
"Tragus racemosus Steud.","annual"
"Tragus australianus S.T.Blake","annual"
"Tragus koelerioides Asch.","perennial"
"Willkommia sarmentosa Hack.","perennial"
"Monelytrum luederitzianum Hack.","annual"
"Tragus pedunculatus Pilg.","no_life_form_on_database"
"Willkommia texana Hitchc.","perennial"
"Polevansia rigida De Winter","perennial"
"Pappophorum philippianum Parodi","perennial"
"Pappophorum pappiferum (Lam.) Kuntze Kuntze (Lam.)","perennial"
"Pappophorum caespitosum R.E.Fr.","perennial"
"Pappophorum mucronulatum Nees","perennial"
"Tridens brasiliensis (Lütken, 1874)","perennial"
"Tridens flavus (L.) Hitchc. Hitchc. (L.)","perennial"
"Pappophorum bicolor E.Fourn.","perennial"
"Neesiochloa barbata (Nees) Pilg. Pilg. (Nees)","annual"
"Cynodon magennisii Hurcombe","no_life_form_on_database"
"Cynodon transvaalensis Burtt Davy","perennial"
"Cynodon dactylon (L.) Pers. Pers. (L.)","perennial"
"Cynodon plectostachyus (K.Schum.) Pilg. Pilg. (K.Schum.)","perennial"
"Cynodon radiatus Roth","perennial"
"Cynodon incompletus Nees","perennial"
"Brachyachne ciliaris (Kuntze) C.E.Hubb. C.E.Hubb. (Kuntze)","no_life_form_on_database"
"Brachyachne tenella (R.Br.) C.E.Hubb. C.E.Hubb. (R.Br.)","no_life_form_on_database"
"Brachyachne convergens (F.Muell.) Stapf Stapf (F.Muell.)","no_life_form_on_database"
"Chloris canterae Arechav.","no_life_form_on_database"
"Chloris elata Desv.","no_life_form_on_database"
"Chrysochloa orientalis (C.E.Hubb.) Swallen Swallen (C.E.Hubb.)","perennial"
"Chrysochloa hindsii C.E.Hubb.","annual"
"Brachyachne fulva Stapf","no_life_form_on_database"
"Brachyachne patentiflora (Stent & J.M.Rattray) C.E.Hubb. C.E.Hubb. (Stent & J.M.Rattray)","no_life_form_on_database"
"Eustachys distichophylla (Lag.) Nees Nees (Lag.)","perennial"
"Eustachys petraea (Sw.) Desv. Desv. (Sw.)","perennial"
"Eustachys paspaloides (Vahl) Lanza & Mattei Lanza & Mattei (Vahl)","perennial"
"Microchloa altera (Rendle) Stapf Stapf (Rendle)","perennial"
"Microchloa indica (L.f.) P.Beauv. P.Beauv. (L.f.)","annual"
"Microchloa kunthii Desv.","perennial"
"Microchloa caffra Nees","perennial"
"Harpochloa falx (L.f.) Kuntze Kuntze (L.f.)","perennial"
"Oxychloris scariosa (F.Muell.) Lazarides Lazarides (F.Muell.)","annual"
"Tetrapogon tenellus (J.Koenig ex Roxb.) Chiov. Chiov. (J.Koenig ex Roxb.)","annual"
"Enteropogon chlorideus (J.Presl) Clayton Clayton (J.Presl)","no_life_form_on_database"
"Enteropogon fasciculatus Clayton & Renvoize","no_life_form_on_database"
"Tetrapogon villosus Desf.","perennial"
"Tetrapogon cenchriformis (A.Rich.) Clayton Clayton (A.Rich.)","annual"
"Lepturus radicans (Steud.) A.Camus A.Camus (Steud.)","annual"
"Lepturus repens (G.Forst.) R.Br. R.Br. (G.Forst.)","annual"
"Chloris roxburghiana Schult.","no_life_form_on_database"
"Enteropogon prieurii (Kunth) Clayton Clayton (Kunth)","annual"
"Chloris barbata Sw.","annual"
"Coelachyrum piercei (Benth.) Bor Bor (Benth.)","perennial"
"Eragrostis cylindrica Steud.","perennial"
"Chloris pectinata Benth.","annual"
"Chloris gayana Kunth","perennial"
"Enteropogon dolichostachyus (Lag.) Keng Keng (Lag.)","perennial"
"Chloris virgata Sw.","annual"
"Lintonia nutans Stapf","no_life_form_on_database"
"Chloris mossambicensis K.Schum.","perennial"
"Chloris pycnothrix Trin.","annual"
"Chloris radiata B.Heyne ex Roth","annual"
"Chloris submutica Kunth","perennial"
"Chloris truncata R.Br.","perennial"
"Chloris cucullata Bisch.","perennial"
"Enteropogon ramosus B.K.Simon","perennial"
"Enteropogon acicularis (Lindl.) Lazarides Lazarides (Lindl.)","perennial"
"Astrebla squarrosa C.E.Hubb.","perennial"
"Enteropogon macrostachyus K.Schum.","perennial"
"Schoenefeldia gracilis Kunth","annual"
"Schoenefeldia transiens (Pilg.) Chiov. Chiov. (Pilg.)","perennial"
"Trichloris crinita (Lag.) Parodi Parodi (Lag.)","no_life_form_on_database"
"Trichloris pluriflora E.Fourn.","no_life_form_on_database"
"Enteropogon mollis (Nees) Clayton Clayton (Nees)","no_life_form_on_database"
"Astrebla pectinata (Lindl.) F.Muell. F.Muell. (Lindl.)","perennial"
"Astrebla lappacea (Lindl.) Domin Domin (Lindl.)","perennial"
"Astrebla elymoides F.Muell. ex F.M.Bailey","perennial"
"Austrochloris dichanthioides (Everist) Lazarides Lazarides (Everist)","perennial"
"Coelachyrum yemenicum (Schweinf.) S.M.Phillips S.M.Phillips (Schweinf.)","no_life_form_on_database"
"Leptochloa dubia (Kunth) Nees Nees (Kunth)","no_life_form_on_database"
"Eleusine indica (L.) Gaertn. Gaertn. (L.)","annual"
"Eleusine africana Kenn.-O'Byrne","annual"
"Eleusine kigeziensis S.M.Phillips","perennial"
"Eleusine coracana (L.) Gaertn. Gaertn. (L.)","annual"
"Eleusine tristachya (Lam.) Lam. Lam. (Lam.)","perennial"
"Eleusine floccifolia Spreng.","perennial"
"Eleusine intermedia (Chiov.) S.M.Phillips S.M.Phillips (Chiov.)","perennial"
"Eleusine jaegeri Pilg.","perennial"
"Eleusine multiflora Hochst. ex A.Rich.","annual"
"Leptochloa obtusiflora Hochst.","no_life_form_on_database"
"Coelachyrum poiflorum Chiov.","perennial"
"Apochiton burttii C.E.Hubb.","annual"
"Coelachyrum lagopoides (Burm.f.) Senaratna Senaratna (Burm.f.)","annual"
"Dinebra retroflexa (Vahl) Panz. Panz. (Vahl)","annual"
"Leptochloa panicea (Retz.) Ohwi Ohwi (Retz.)","annual"
"Leptochloa viscida (Scribn.) Beal Beal (Scribn.)","annual"
"Acrachne racemosa (B.Heyne ex Roth) Ohwi Ohwi (B.Heyne ex Roth)","annual"
"Leptochloa fusca (L.) Kunth Kunth (L.)","no_life_form_on_database"
"Gymnopogon foliosus (Willd.) Nees Nees (Willd.)","perennial"
"Gymnopogon grandiflorus Roseng., B.R.Arrill. & Izag.","perennial"
"Gymnopogon ambiguus (Michx.) Britton, Sterns & Poggenb. Britton, Sterns & Poggenb. (Michx.)","perennial"
"Gymnopogon brevifolius Trin.","perennial"
"Bewsia biflora (Hack.) Gooss. Gooss. (Hack.)","perennial"
"Dignathia hirtella Stapf","annual"
"Dignathia villosa C.E.Hubb.","annual"
"Leptothrium rigidum Kunth","perennial"
"Trichoneura grandiglumis (Nees) Ekman Ekman (Nees)","perennial"
"Trichoneura weberbaueri Pilg.","annual"
"Trichoneura eleusinoides (Rendle) Ekman Ekman (Rendle)","annual"
"Trichoneura elegans Swallen","annual"
"Perotis hordeiformis Nees ex Hook. & Arn.","annual"
"Perotis rara R.Br.","annual"
"Lopholepis ornithocephala (Hook.) Steud. Steud. (Hook.)","no_life_form_on_database"
"Perotis indica (L.) Kuntze Kuntze (L.)","annual"
"Perotis patens Gand.","annual"
"Perotis hildebrandtii Mez","annual"
"Mosdenia leptostachys (Ficalho & Hiern) Clayton Clayton (Ficalho & Hiern)","perennial"
"Ctenium aromaticum (Walter) Alph.Wood Alph.Wood (Walter)","perennial"
"Ctenium cirrhosum (Nees) Kunth Kunth (Nees)","perennial"
"Ctenium concinnum Nees","perennial"
"Gouinia latifolia Scribn.","perennial"
"Gouinia paraguayensis (Kuntze) Parodi Parodi (Kuntze)","perennial"
"Tridens muticus (Torr.) Nash Nash (Torr.)","no_life_form_on_database"
"Vaseyochloa multinervosa (Vasey) Hitchc. Hitchc. (Vasey)","perennial"
"Triplasis americana P.Beauv.","perennial"
"Triplasis purpurea (Walter) Chapm. Chapm. (Walter)","annual"
"Orcuttia inaequalis Hoover","annual"
"Orcuttia californica Vasey","annual"
"Orcuttia viscida (Hoover) Reeder Reeder (Hoover)","annual"
"Orcuttia pilosa Hoover","annual"
"Tuctoria greenei (Vasey) Reeder Reeder (Vasey)","annual"
"Tuctoria fragilis (Swallen) Reeder Reeder (Swallen)","annual"
"Tuctoria mucronata (Crampton) Reeder Reeder (Crampton)","annual"
"Neostapfia colusana (Burtt Davy) Burtt Davy Burtt Davy (Burtt Davy)","annual"
"Cleistogenes squarrosa (Trin.) Keng Keng (Trin.)","perennial"
"Cleistogenes mucronata Keng ex Keng f. & L.Liou","perennial"
"Cleistogenes hackelii (Honda) Honda Honda (Honda)","perennial"
"Cleistogenes caespitosa Keng","perennial"
"Cleistogenes festucacea Honda","perennial"
"Cleistogenes hancei Keng","perennial"
"Cleistogenes polyphylla Keng ex Keng f. & L.Liou","perennial"
"Cleistogenes songorica (Roshev.) Ohwi Ohwi (Roshev.)","perennial"
"Orinus kokonorica (K.S.Hao) Keng Keng (K.S.Hao)","perennial"
"Orinus thoroldii (Stapf ex Hemsl.) Bor Bor (Stapf ex Hemsl.)","perennial"
"Dactyloctenium giganteum B.S.Fisher & Schweick.","annual"
"Dactyloctenium radulans (R.Br.) P.Beauv. P.Beauv. (R.Br.)","annual"
"Dactyloctenium geminatum Hack.","perennial"
"Dactyloctenium australe Steud.","perennial"
"Dactyloctenium aegyptium (L.) Willd. Willd. (L.)","annual"
"Brachychloa fragilis S.M.Phillips","annual"
"Brachychloa schiemanniana (Schweick.) S.M.Phillips S.M.Phillips (Schweick.)","perennial"
"Odyssea paucinervis (Nees) Stapf Stapf (Nees)","perennial"
"Neobouteloua lophostachya (Griseb.) Gould Gould (Griseb.)","perennial"
"Triodia bynoei (C.E.Hubb.) Lazarides Lazarides (C.E.Hubb.)","perennial"
"Triodia melvillei (C.E.Hubb.) Lazarides Lazarides (C.E.Hubb.)","perennial"
"Triodia pungens R.Br.","perennial"
"Triodia stenostachya Domin","perennial"
"Triodia bitextura Lazarides","perennial"
"Triodia fitzgeraldii C.A.Gardner ex N.T.Burb.","perennial"
"Triodia scariosa N.T.Burb.","perennial"
"Triodia intermedia Cheel","perennial"
"Triodia brizoides N.T.Burb.","perennial"
"Monodia stipoides S.W.L.Jacobs","no_life_form_on_database"
"Triodia irritans R.Br.","perennial"
"Triodia rigidissima (Pilg.) Lazarides Lazarides (Pilg.)","perennial"
"Triodia desertorum (C.E.Hubb.) Lazarides Lazarides (C.E.Hubb.)","perennial"
"Triodia basedowii E.Pritz.","perennial"
"Aeluropus lagopoides (L.) Thwaites Thwaites (L.)","perennial"
"Aeluropus littoralis (Gouan) Parl. Parl. (Gouan)","annual"
"Eragrostiella leioptera (Stapf) Bor Bor (Stapf)","perennial"
"Tripogon copei Newmaster, V.Balas., Murug. & Ragup.","no_life_form_on_database"
"Tripogon wightii Hook.f.","perennial"
"Tripogon minimus (A.Rich.) Hochst. Hochst. (A.Rich.)","no_life_form_on_database"
"Tripogon spicatus (Nees) Ekman Ekman (Nees)","no_life_form_on_database"
"Tripogon yunnanensis J.L.Yang ex S.M.Phillips & S.L.Chen","perennial"
"Tripogon chinensis (Franch.) Hack. Hack. (Franch.)","perennial"
"Oropetium capense Stapf","perennial"
"Melanocenchris jacquemontii Jaub. & Spach","annual"
"Melanocenchris abyssinica (R.Br. ex Fresen.) Hochst. Hochst. (R.Br. ex Fresen.)","annual"
"Spartina bakeri Merr.","no_life_form_on_database"
"Spartina patens (Aiton) Muhl. Muhl. (Aiton)","no_life_form_on_database"
"Spartina versicolor Fabre","no_life_form_on_database"
"Spartina pectinata Bosc ex Link","no_life_form_on_database"
"Spartina arundinacea (Thouars) Carmich. Carmich. (Thouars)","no_life_form_on_database"
"Spartina densiflora Brongn.","no_life_form_on_database"
"Spartina foliosa Trin.","no_life_form_on_database"
"Spartina anglica C.E.Hubb.","no_life_form_on_database"
"Spartina alterniflora Loisel.","no_life_form_on_database"
"Spartina maritima (Curtis) Fernald Fernald (Curtis)","no_life_form_on_database"
"Spartina gracilis Trin.","no_life_form_on_database"
"Spartina spartinae (Trin.) Merr. Merr. (Trin.)","no_life_form_on_database"
"Sporobolus consimilis Fresen.","perennial"
"Sporobolus teretifolius R.M.Harper","perennial"
"Sporobolus vaginiflorus (Torr. ex A.Gray) Alph.Wood Alph.Wood (Torr. ex A.Gray)","annual"
"Sporobolus pinetorum Weakley & P.M.Peterson","perennial"
"Sporobolus clandestinus (Biehler) Hitchc. Hitchc. (Biehler)","perennial"
"Sporobolus heterolepis (A.Gray) A.Gray A.Gray (A.Gray)","perennial"
"Calamovilfa gigantea (Nutt.) Scribn. & Merr. Scribn. & Merr. (Nutt.)","no_life_form_on_database"
"Calamovilfa longifolia Hack.","no_life_form_on_database"
"Sporobolus cryptandrus (Torr.) A.Gray A.Gray (Torr.)","perennial"
"Sporobolus rigens (Trin.) É.Desv. É.Desv. (Trin.)","perennial"
"Eragrostis australasica (Steud.) C.E.Hubb. C.E.Hubb. (Steud.)","perennial"
"Eragrostis advena (Stapf) S.M.Phillips S.M.Phillips (Stapf)","no_life_form_on_database"
"Sporobolus australasicus Domin","annual"
"Sporobolus caroli Mez","annual"
"Sporobolus actinocladus (F.Muell.) F.Muell. F.Muell. (F.Muell.)","annual"
"Crypsis schoenoides P.Beauv.","no_life_form_on_database"
"Crypsis aculeata (L.) Aiton Aiton (L.)","no_life_form_on_database"
"Pogoneura Napper_indet_sp34","no_life_form_on_database"
"Crypsis vaginiflora (Forssk.) Opiz Opiz (Forssk.)","no_life_form_on_database"
"Sporobolus airoides (Torr.) Torr. Torr. (Torr.)","perennial"
"Sporobolus giganteus Nash","perennial"
"Sporobolus wrightii Scribn.","perennial"
"Sporobolus virginicus (L.) Kunth Kunth (L.)","perennial"
"Sporobolus pyramidatus (Lam.) Hitchc. Hitchc. (Lam.)","annual"
"Sporobolus lasiophyllus Pilg.","perennial"
"Sporobolus fertilis (Steud.) Clayton Clayton (Steud.)","annual"
"Sporobolus indicus (L.) R.Br. R.Br. (L.)","annual"
"Sporobolus stapfianus Gand.","perennial"
"Sporobolus atrovirens (Kunth) Kunth Kunth (Kunth)","perennial"
"Sporobolus elongatus R.Br.","perennial"
"Sporobolus festivus Hochst. ex A.Rich.","perennial"
"Sporobolus africanus (Poir.) Robyns & Tournay Robyns & Tournay (Poir.)","perennial"
"Zoysia macrostachya Franch. & Sav.","perennial"
"Zoysia japonica Steud.","perennial"
"Zoysia macrantha Desv.","perennial"
"Zoysia sinica Hance","perennial"
"Zoysia matrella (L.) Merr. Merr. (L.)","perennial"
"Sporobolus ioclados (Nees ex Trin.) Nees Nees (Nees ex Trin.)","perennial"
"Urochondra setulosa (Trin.) C.E.Hubb. C.E.Hubb. (Trin.)","perennial"
"Sporobolus fimbriatus (Nees ex Trin.) Nees Nees (Nees ex Trin.)","perennial"
"Sporobolus spicatus (Vahl) Kunth Kunth (Vahl)","perennial"
"Sporobolus pellucidus Hochst.","perennial"
"Sporobolus pyramidalis P.Beauv.","perennial"
"Eragrostis soratensis Jedwabn.","perennial"
"Eragrostis airoides Nees","perennial"
"Eragrostis lugens Nees","perennial"
"Eragrostis polytricha Nees","perennial"
"Eragrostis intermedia Hitchc.","perennial"
"Eragrostis pastoensis (Kunth) Trin. Trin. (Kunth)","annual"
"Eragrostis biflora Hack.","annual"
"Eragrostis nigricans (Kunth) Steud. Steud. (Kunth)","annual"
"Eragrostis pilgeri subsp. ancashensis (P.M.Peterson, Refulio & Tovar) P.M.Peterson & Sánchez Vega P.M.Peterson & Sánchez Vega (P.M.Peterson, Refulio & Tovar)","perennial"
"Eragrostis macilenta (A.Rich.) Steud. Steud. (A.Rich.)","annual"
"Eragrostis aspera (Jacq.) Nees Nees (Jacq.)","annual"
"Eragrostis barrelieri Daveau","annual"
"Eragrostis elegantissima Chiov.","annual"
"Eragrostis bicolor Nees","perennial"
"Eragrostis curvula (Schrad.) Nees Nees (Schrad.)","perennial"
"Eragrostis ferruginea (Thunb.) P.Beauv. P.Beauv. (Thunb.)","perennial"
"Eragrostis patula (Kunth) Steud. Steud. (Kunth)","annual"
"Eragrostis papposa (Roem. & Schult.) Steud. Steud. (Roem. & Schult.)","perennial"
"Eragrostis parviflora (R.Br.) Trin. Trin. (R.Br.)","annual"
"Eragrostis humidicola Napper","perennial"
"Eragrostis schweinfurthii Chiov.","annual"
"Eragrostis neesii Trin.","annual"
"Catalepis gracilis Stent & Stapf","perennial"
"Eragrostis pilosa (L.) P.Beauv. P.Beauv. (L.)","annual"
"Eragrostis multicaulis Steud.","annual"
"Eragrostis heteromera Stapf","perennial"
"Eragrostis racemosa (Thunb.) Steud. Steud. (Thunb.)","perennial"
"Eragrostis truncata Hack.","perennial"
"Eragrostis obtusa Munro ex Ficalho & Hiern","perennial"
"Eragrostis Wolf_indet_sp35","no_life_form_on_database"
"Eragrostis echinochloidea Stapf","perennial"
"Eragrostis cilianensis All.","no_life_form_on_database"
"Eragrostis chapelieri (Kunth) Nees Nees (Kunth)","perennial"
"Eragrostis lurida J.Presl","perennial"
"Eragrostis minor Host","annual"
"Eragrostis grandis Hildebr.","perennial"
"Eragrostis mexicana (Hornem.) Link Link (Hornem.)","annual"
"Eragrostiella brachyphylla (Stapf) Bor Bor (Stapf)","perennial"
"Eragrostis tef (Zuccagni) Trotter Trotter (Zuccagni)","annual"
"Eragrostis pectinacea (Michx.) Nees Nees (Michx.)","annual"
"Eragrostis unioloides (Retz.) Nees Nees (Retz.)","annual"
"Eragrostis japonica (Thunb.) Trin. Trin. (Thunb.)","annual"
"Eragrostis cylindriflora Hochst.","annual"
"Eragrostis lehmanniana Nees","perennial"
"Pogonarthria squarrosa (Licht.) Pilg. Pilg. (Licht.)","perennial"
"Eragrostis weberbaueri Pilg.","perennial"
"Eragrostis capensis (Thunb.) Trin. Trin. (Thunb.)","perennial"
"Heterachne abortiva (R.Br.) Druce Druce (R.Br.)","annual"
"Ectrosia schultzii Benth.","annual"
"Ectrosia leporina R.Br.","annual"
"Ectrosia scabrida C.E.Hubb.","annual"
"Eragrostis paniciformis (A.Braun) Steud. Steud. (A.Braun)","perennial"
"Eragrostis botryodes Clayton","perennial"
"Eragrostis exasperata Peter","annual"
"Eragrostis nutans (Retz.) Nees Nees (Retz.)","perennial"
"Eragrostis patentipilosa Hack.","annual"
"Eragrostis bahiensis Schrad.","perennial"
"Eragrostis secundiflora J.Presl","perennial"
"Eragrostis tremula Hochst. ex Steud.","annual"
"Eragrostis sessilispica Buckley","perennial"
"Harpachne schimperi A.Rich.","perennial"
"Eragrostis ciliaris L.","annual"
"Eragrostis tenella (L.) P.Beauv. P.Beauv. (L.)","annual"
"Eragrostis spectabilis (Pursh) Steud. Steud. (Pursh)","perennial"
"Harpachne harpachnoides (Hack.) B.S.Sun & S.Wang B.S.Sun & S.Wang (Hack.)","perennial"
"Eragrostis superba Peyr.","perennial"
"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb. Britton, Sterns & Poggenb. (Lam.)","annual"
"Eragrostis reptans (Michx.) Nees Nees (Michx.)","annual"
"Eragrostis pergracilis S.T.Blake","annual"
"Eragrostis lanicaulis Lazarides","perennial"
"Enneapogon scaber Lehm.","perennial"
"Eragrostis desertorum Domin","perennial"
"Eragrostis dielsii Pilg.","annual"
"Eragrostis eriopoda Benth.","perennial"
"Psammagrostis wiseana C.A.Gardner & C.E.Hubb.","annual"
"Eragrostis kennedyae F.Turner","perennial"
"Cladoraphis spinosa (L.f.) S.M.Phillips S.M.Phillips (L.f.)","perennial"
"Cladoraphis cyperoides (Thunb.) S.M.Phillips S.M.Phillips (Thunb.)","perennial"
"Uniola paniculata L.","perennial"
"Eragrostis conrathii (Hack.) S.M.Phillips S.M.Phillips (Hack.)","no_life_form_on_database"
"Uniola condensata Hitchc.","perennial"
"Uniola pittieri Hack.","perennial"
"Entoplocamia aristulata (Hack. & Rendle ex Scott Elliot) Stapf Stapf (Hack. & Rendle ex Scott Elliot)","annual"
"Tetrachne dregei Nees","perennial"
"Fingerhuthia africana Lehm.","perennial"
"Fingerhuthia sesleriiformis Nees","perennial"
"Enneapogon cylindricus N.T.Burb.","perennial"
"Enneapogon asperatus C.E.Hubb.","perennial"
"Enneapogon polyphyllus (Domin) N.T.Burb. N.T.Burb. (Domin)","annual"
"Enneapogon purpurascens (R.Br.) P.Beauv. P.Beauv. (R.Br.)","annual"
"Enneapogon persicus Boiss.","perennial"
"Enneapogon cenchroides (Licht.) C.E.Hubb. C.E.Hubb. (Licht.)","annual"
"Enneapogon scoparius Stapf","perennial"
"Enneapogon desvauxii P.Beauv.","annual"
"Schmidtia kalahariensis Stent","annual"
"Schmidtia pappophoroides Steud. ex J.A.Schmidt","annual"
"Cottea pappophoroides Kunth","perennial"
"Triraphis andropogonoides (Steud.) E.Phillips E.Phillips (Steud.)","perennial"
"Triraphis purpurea Hack.","annual"
"Lepturus R.Br._indet_sp36","no_life_form_on_database"
"Triraphis mollis R.Br.","annual"
"Triraphis schinzii Hack.","perennial"
"Triraphis ramosissima Hack.","perennial"
"Neyraudia reynaudiana (Kunth) Keng Keng (Kunth)","perennial"
"Centropodia forskalii (Vahl) Cope Cope (Vahl)","no_life_form_on_database"
"Centropodia glauca (Nees) Cope Cope (Nees)","annual"
"Centropodia mossamedensis (Rendle) Cope Cope (Rendle)","perennial"
"Ellisochloa papposa (Nees) P.M.Peterson & N.P.Barker P.M.Peterson & N.P.Barker (Nees)","perennial"
"Ellisochloa rangei (Pilg.) P.M.Peterson & N.P.Barker P.M.Peterson & N.P.Barker (Pilg.)","perennial"
"Rytidosperma monticola (Vickery) Connor & Edgar Connor & Edgar (Vickery)","perennial"
"Rytidosperma auriculatum (J.M.Black) Connor & Edgar Connor & Edgar (J.M.Black)","perennial"
"Rytidosperma erianthum (Lindl.) Connor & Edgar Connor & Edgar (Lindl.)","perennial"
"Rytidosperma carphoides (F.Muell. ex Benth.) Connor & Edgar Connor & Edgar (F.Muell. ex Benth.)","perennial"
"Rytidosperma dimidiatum (Vickery) Connor & Edgar Connor & Edgar (Vickery)","perennial"
"Rytidosperma nitens (D.I.Morris) H.P.Linder H.P.Linder (D.I.Morris)","perennial"
"Rytidosperma lepidopodum (N.G.Walsh) A.M.Humphreys & H.P.Linder A.M.Humphreys & H.P.Linder (N.G.Walsh)","perennial"
"Rytidosperma pallidum (R.Br.) A.M.Humphreys & H.P.Linder A.M.Humphreys & H.P.Linder (R.Br.)","perennial"
"Rytidosperma caespitosum (Gaudich.) Connor & Edgar Connor & Edgar (Gaudich.)","perennial"
"Rytidosperma geniculatum (J.M.Black) Connor & Edgar Connor & Edgar (J.M.Black)","perennial"
"Rytidosperma indutum (Vickery) Connor & Edgar Connor & Edgar (Vickery)","perennial"
"Rytidosperma pilosum (R.Br.) Connor & Edgar Connor & Edgar (R.Br.)","perennial"
"Rytidosperma tenuius (Steud.) O.E.Erikss., A.Hansen & Sunding O.E.Erikss., A.Hansen & Sunding (Steud.)","perennial"
"Rytidosperma clelandii (Vickery) Connor & Edgar Connor & Edgar (Vickery)","perennial"
"Rytidosperma semiannulare (Labill.) Connor & Edgar Connor & Edgar (Labill.)","perennial"
"Rytidosperma alpicola (Vickery) Connor & Edgar Connor & Edgar (Vickery)","perennial"
