"species","life_form"
"Erica melastoma Andr.","no_life_form_on_database"
"Erica brevifolia Sol. ex Salisb.","no_life_form_on_database"
"Erica banksii Willd.","no_life_form_on_database"
"Erica spumosa J.C.Wendl.","no_life_form_on_database"
"Erica jonasiana E.G.H.Oliv.","perennial"
"Erica equisetifolia Salisb.","no_life_form_on_database"
"Erica hermani E.G.H.Oliv.","no_life_form_on_database"
"Erica drakensbergensis Guthrie & Bolus","no_life_form_on_database"
"Erica chiroptera E.G.H.Oliv.","no_life_form_on_database"
"Erica multiflexuosa E.G.H.Oliv.","no_life_form_on_database"
"Erica phacelanthera E.G.H.Oliv.","perennial"
"Erica petricola E.G.H.Oliv.","no_life_form_on_database"
"Erica cristiflora Salisb.","no_life_form_on_database"
"Erica humifusa Hibberd ex Salisb.","no_life_form_on_database"
"Erica maximiliani Guthrie & Bolus","no_life_form_on_database"
"Erica leucodesmia Benth.","no_life_form_on_database"
"Erica strigosa J.C.Wendl.","no_life_form_on_database"
"Erica paucifolia (J.C.Wendl.) E.G.H.Oliv. E.G.H.Oliv. (J.C.Wendl.)","perennial"
"Erica pilosiflora E.G.H.Oliv.","perennial"
"Erica muscosa (Aiton) E.G.H.Oliv. E.G.H.Oliv. (Aiton)","perennial"
"Erica areolata (N.E.Br.) E.G.H.Oliv. E.G.H.Oliv. (N.E.Br.)","perennial"
"Erica conferta Andr.","no_life_form_on_database"
"Erica artemisioides E.Mey. ex Klotzsch","perennial"
"Erica remota (N.E.Br.) E.G.H.Oliv. E.G.H.Oliv. (N.E.Br.)","perennial"
"Erica rugata E.G.H.Oliv.","perennial"
"Erica chloroloma Lindl.","no_life_form_on_database"
"Erica tenuis Moench","no_life_form_on_database"
"Erica caespitosa Hilliard & B.L.Burtt","no_life_form_on_database"
"Erica karooica E.G.H.Oliv.","no_life_form_on_database"
"Erica serrata Thunb.","perennial"
"Erica sparsa Klotzsch ex Benth.","no_life_form_on_database"
"Erica embothriifolia Salisb.","no_life_form_on_database"
"Erica albescens Klotzsch ex Benth.","no_life_form_on_database"
"Erica parviporandra E.G.H.Oliv.","perennial"
"Erica polifolia Salisb. ex Benth.","no_life_form_on_database"
"Erica vernicosa E.G.H.Oliv.","perennial"
"Erica fuscescens (Klotzsch) E.G.H.Oliv. E.G.H.Oliv. (Klotzsch)","no_life_form_on_database"
"Erica nervata Guthrie & Bolus","no_life_form_on_database"
"Erica passerinae L.f., 1782","no_life_form_on_database"
"Erica chamissonis Klotzsch ex Benth.","no_life_form_on_database"
"Erica thunbergii Montin","no_life_form_on_database"
"Erica junonia Bolus","no_life_form_on_database"
"Erica leptopus Benth.","no_life_form_on_database"
"Erica verecunda Salisb.","no_life_form_on_database"
"Erica rubens Thunb.","no_life_form_on_database"
"Erica cernua Montin","no_life_form_on_database"
"Erica inflata Thunb.","no_life_form_on_database"
"Erica atrovinosa E.G.H.Oliv.","no_life_form_on_database"
"Erica sphaerocephala J.C.Wendl. ex Benth.","no_life_form_on_database"
"Erica oxysepala Guthrie & Bolus","no_life_form_on_database"
"Erica maderi Guthrie & Bolus","no_life_form_on_database"
"Erica subulata J.C.Wendl.","no_life_form_on_database"
"Erica oresigena Bolus","no_life_form_on_database"
"Erica totta Thunb.","perennial"
"Erica tumida Ker Gawl.","no_life_form_on_database"
"Erica hanekomii E.G.H.Oliv.","perennial"
"Erica plumosa Thunb.","perennial"
"Erica senilis Klotzsch ex Benth.","no_life_form_on_database"
"Erica eriophoros Guthrie & Bolus","no_life_form_on_database"
"Erica recurvifolia E.G.H.Oliv.","perennial"
"Erica argentea Klotzsch ex Benth.","no_life_form_on_database"
"Erica rusticula E.G.H.Oliv.","perennial"
"Erica cetrata E.G.H.Oliv.","perennial"
"Erica planifolia J.C.Wendl.","no_life_form_on_database"
"Erica flacca E.Mey. ex Benth.","no_life_form_on_database"
"Erica involucrata Klotzsch ex Benth.","no_life_form_on_database"
"Erica inaequalis (Klotzsch) E.G.H.Oliv. E.G.H.Oliv. (Klotzsch)","no_life_form_on_database"
"Erica arachnocalyx E.G.H.Oliv.","perennial"
"Erica cereris (Compton) E.G.H.Oliv. E.G.H.Oliv. (Compton)","perennial"
"Erica greyi Guthrie & Bolus","no_life_form_on_database"
"Erica lavandulifolia Salisb.","no_life_form_on_database"
"Erica macrotrema Guthrie & Bolus","no_life_form_on_database"
"Erica eremioides (Mac Owan) E.G.H.Oliv. E.G.H.Oliv. (Mac Owan)","perennial"
"Erica lateriflora E.G.H.Oliv.","perennial"
"Erica coacervata H.A.Baker","no_life_form_on_database"
"Erica versicolor J.C.Wendl.","no_life_form_on_database"
"Erica spectabilis Waitz","no_life_form_on_database"
"Erica diaphana Spreng.","no_life_form_on_database"
"Erica discolor Andr.","no_life_form_on_database"
"Erica prolata E.G.H.Oliv. & I.M.Oliv.","no_life_form_on_database"
"Erica blenna Salisb.","no_life_form_on_database"
"Erica amidae E.G.H.Oliv.","no_life_form_on_database"
"Erica tragulifera Salisb.","no_life_form_on_database"
"Erica zwartbergensis Bolus","no_life_form_on_database"
"Erica glomiflora Salisb.","no_life_form_on_database"
"Erica formosa Thunb.","no_life_form_on_database"
"Erica adunca Benth.","no_life_form_on_database"
"Erica fimbriata Andr.","no_life_form_on_database"
"Erica nabea Guthrie & Bolus","no_life_form_on_database"
"Erica petraea Benth.","no_life_form_on_database"
"Erica jugicola E.G.H.Oliv. & I.M.Oliv.","no_life_form_on_database"
"Erica lignosa H.A.Baker","no_life_form_on_database"
"Erica umbelliflora Klotzsch ex Benth.","no_life_form_on_database"
"Erica demissa Klotzsch ex Benth.","no_life_form_on_database"
"Erica arcuata Compton","no_life_form_on_database"
"Erica axillaris Thunb.","perennial"
"Erica angulosa E.G.H.Oliv.","perennial"
"Erica glumiflora Klotzsch ex Benth.","no_life_form_on_database"
"Erica simulans Dulfer","no_life_form_on_database"
"Erica baccans L.","perennial"
"Erica depressa L.","no_life_form_on_database"
"Erica glutinosa P.J.Bergius","no_life_form_on_database"
"Erica halicacaba L.","no_life_form_on_database"
"Erica brachialis Salisb.","no_life_form_on_database"
"Erica ventricosa Thunb.","no_life_form_on_database"
"Erica lateralis Willd.","no_life_form_on_database"
"Erica curvirostris Salisb.","no_life_form_on_database"
"Erica praecox Klotzsch","no_life_form_on_database"
"Erica chionophila Guthrie & Bolus","no_life_form_on_database"
"Erica bergiana J.C.Wendl.","no_life_form_on_database"
"Erica dodii Guthrie & Bolus","no_life_form_on_database"
"Erica trichophylla Benth.","no_life_form_on_database"
"Erica transparens P.J.Bergius","no_life_form_on_database"
"Erica regerminans L.","no_life_form_on_database"
"Erica xanthina Guthrie & Bolus","no_life_form_on_database"
"Erica curviflora L.","no_life_form_on_database"
"Erica conspicua Aiton","no_life_form_on_database"
"Erica salteri L.Bolus","no_life_form_on_database"
"Erica paludicola L.Bolus","no_life_form_on_database"
"Erica fontana L.Bolus","no_life_form_on_database"
"Erica chrysocodon Guthrie & Bolus","no_life_form_on_database"
"Erica stagnalis Salisb.","no_life_form_on_database"
"Erica leucotrachela H.A.Baker","no_life_form_on_database"
"Erica campanularis Salisb.","no_life_form_on_database"
"Erica macowanii Cufino","no_life_form_on_database"
"Erica parviflora L.","no_life_form_on_database"
"Erica ribisaria Guthrie & Bolus","no_life_form_on_database"
"Erica pillansii Bolus","no_life_form_on_database"
"Erica ampullacea Curtis","no_life_form_on_database"
"Erica perspicua J.C.Wendl.","no_life_form_on_database"
"Erica propendens Andr.","no_life_form_on_database"
"Erica hendricksei H.A.Baker","no_life_form_on_database"
"Erica ferrea P.J.Bergius","no_life_form_on_database"
"Erica bolusiae Salter","no_life_form_on_database"
"Erica alexandri Guthrie & Bolus","perennial"
"Erica hirtiflora Curtis","no_life_form_on_database"
"Erica recurvata Andr.","no_life_form_on_database"
"Erica urna-viridis Bolus","no_life_form_on_database"
"Erica physodes L.","no_life_form_on_database"
"Erica turgida Link","perennial"
"Erica multumbellifera Tausch","no_life_form_on_database"
"Erica gracilis J.C.Wendl.","no_life_form_on_database"
"Erica quadrangularis Salisb.","no_life_form_on_database"
"Erica patersonii L.Bolus","no_life_form_on_database"
"Erica autumnalis L.Bolus","no_life_form_on_database"
"Erica subdivaricata P.J.Bergius","no_life_form_on_database"
"Erica sitiens Klotzsch","no_life_form_on_database"
"Erica daphniflora Salisb.","no_life_form_on_database"
"Erica denticulata L.","no_life_form_on_database"
"Erica fastigiata L.","no_life_form_on_database"
"Erica blandfordia Aiton ex Andr.","no_life_form_on_database"
"Erica distorta Bartl.","no_life_form_on_database"
"Erica laeta Bartl.","no_life_form_on_database"
"Erica hottentotica E.G.H.Oliv.","no_life_form_on_database"
"Erica humidicola E.G.H.Oliv.","perennial"
"Erica intervallaris Salisb.","no_life_form_on_database"
"Erica esterhuyseniae Compton","no_life_form_on_database"
"Erica chionodes E.G.H.Oliv.","perennial"
"Erica caffra L.","perennial"
"Erica bracteolaris Lam.","no_life_form_on_database"
"Erica taxifolia Aiton","no_life_form_on_database"
"Erica tenuifolia Bubani","no_life_form_on_database"
"Erica lutea P.J.Bergius","no_life_form_on_database"
"Erica corifolia L.","no_life_form_on_database"
"Erica erasmia Dulfer","no_life_form_on_database"
"Erica articularis Thunb.","no_life_form_on_database"
"Erica glauca Andr.","no_life_form_on_database"
"Erica eugenea Dulfer","no_life_form_on_database"
"Erica cruenta Sol.","no_life_form_on_database"
"Erica phillipsii L.Bolus","no_life_form_on_database"
"Erica abietina L.","perennial"
"Erica doliiformis Salisb.","no_life_form_on_database"
"Erica vestita Thunb.","no_life_form_on_database"
"Erica regia Bartl.","no_life_form_on_database"
"Erica hibbertia Andr.","no_life_form_on_database"
"Erica axilliflora Bartl.","no_life_form_on_database"
"Erica oakesiorum E.G.H.Oliv.","no_life_form_on_database"
"Erica viscaria Bory ex Benth.","no_life_form_on_database"
"Erica pinea Thunb.","no_life_form_on_database"
"Erica stokoei L.Bolus","no_life_form_on_database"
"Erica parilis Salisb.","no_life_form_on_database"
"Erica thomae L.Bolus","no_life_form_on_database"
"Erica trichroma Benth.","no_life_form_on_database"
"Erica curvifolia Salisb.","no_life_form_on_database"
"Erica cristata Dulfer","no_life_form_on_database"
"Erica aristata Andr.","no_life_form_on_database"
"Erica obliqua F.A.Bauer","no_life_form_on_database"
"Erica retorta L.fil.","no_life_form_on_database"
"Erica gysbertii Guthrie & Bolus","no_life_form_on_database"
"Erica massonii L.fil.","perennial"
"Erica squarrosa Salisb.","no_life_form_on_database"
"Erica fascicularis L.fil.","no_life_form_on_database"
"Erica shannonii Andr.","no_life_form_on_database"
"Erica odorata Spreng.","no_life_form_on_database"
"Erica esteriana E.G.H.Oliv.","no_life_form_on_database"
"Erica granulosa H.A.Baker","no_life_form_on_database"
"Erica valida H.A.Baker","no_life_form_on_database"
"Erica glandulosa Thunb.","no_life_form_on_database"
"Erica gibbosa Klotzsch ex Benth.","no_life_form_on_database"
"Erica saxigena Dulfer","no_life_form_on_database"
"Erica ingeana E.G.H.Oliv.","no_life_form_on_database"
"Erica pectinifolia Salisb.","no_life_form_on_database"
"Erica sparmannii L.fil.","no_life_form_on_database"
"Erica cerinthoides L.","no_life_form_on_database"
"Erica strigilifolia Salisb.","no_life_form_on_database"
"Erica nubigena Bolus","no_life_form_on_database"
"Erica inordinata H.A.Baker","no_life_form_on_database"
"Erica baueri Andrews","no_life_form_on_database"
"Erica flexistyla E.G.H.Oliv.","no_life_form_on_database"
"Erica albens Thunb.","no_life_form_on_database"
"Erica heliophila Guthrie & Bolus","no_life_form_on_database"
"Erica condensata Benth.","no_life_form_on_database"
"Erica longimontana E.G.H.Oliv.","no_life_form_on_database"
"Erica ocellata Guthrie & Bolus","no_life_form_on_database"
"Erica melanthera Thunb.","no_life_form_on_database"
"Erica lusitanica Rudolphi","perennial"
"Bruckenthalia spiculifolia (Salisb.) Rchb. Rchb. (Salisb.)","no_life_form_on_database"
"Erica erigena R.Ross","perennial"
"Erica ciliaris L.","perennial"
"Erica andevalensis Cabezudo & J.Rivera","perennial"
"Erica mackaiana Bab.","perennial"
"Erica tetralix L.","perennial"
"Erica multiflora L.","perennial"
"Erica manipuliflora Salisb.","perennial"
"Erica vagans L.","perennial"
"Erica azorica Hochst. ex Seub.","perennial"
"Erica platycodon (Webb & Berthel.) Rivas Mart. et al. Rivas Mart. et al. (Webb & Berthel.)","perennial"
"Erica scoparia L.","perennial"
"Erica terminalis Salisb.","perennial"
"Erica carnea L.","perennial"
"Erica bocquetii (Pesmen) P.F.Stevens P.F.Stevens (Pesmen)","no_life_form_on_database"
"Erica sicula Guss.","perennial"
"Diplarche multiflora Hook.fil. & Thomson","no_life_form_on_database"
"Ceratiola ericoides Michx.","perennial"
"Corema conradii (Torr.) Torr. Torr. (Torr.)","perennial"
"Corema album (L.) D.Don D.Don (L.)","perennial"
"Empetrum eamesii Fernald & Wiegand","perennial"
"Empetrum atropurpureum Fernald & Wiegand","perennial"
"Empetrum sibiricum V.N.Vassil.","no_life_form_on_database"
"Empetrum subholarcticum V.N.Vassil.","no_life_form_on_database"
"Empetrum nigrum L.","perennial"
"Empetrum rubrum Vahl","perennial"
"Rhododendron redowskianum Maxim.","perennial"
"Rhododendron camtschaticum Pall.","perennial"
"Menziesia purpurea Maxim.","no_life_form_on_database"
"Menziesia lasiophylla Nakai","no_life_form_on_database"
"Menziesia goyozanensis M.Kikuchi","no_life_form_on_database"
"Menziesia pentandra Maxim.","no_life_form_on_database"
"Menziesia ciliicalyx (Miq.) Maxim. Maxim. (Miq.)","no_life_form_on_database"
"Menziesia katsumatae M.Tash. & H.Hatta","no_life_form_on_database"
"Menziesia multiflora Maxim.","no_life_form_on_database"
"Menziesia pilosa (Michx.) Juss. Juss. (Michx.)","no_life_form_on_database"
"Menziesia ferruginea Sm.","no_life_form_on_database"
"Rhododendron lamprophyllum Hayata","no_life_form_on_database"
"Rhododendron ovatum (Lindl.) Planch. Planch. (Lindl.)","perennial"
"Rhododendron vialii Delavay & Franch. ex Franch.","perennial"
"Rhododendron leptothrium Balf.fil. & Forrest","perennial"
"Rhododendron mitriforme P.C.Tam","perennial"
"Rhododendron hongkongense Hutch.","perennial"
"Rhododendron bachii H.Lév.","perennial"
"Rhododendron medoense W.P.Fang & M.Y.He","perennial"
"Rhododendron semibarbatum Maxim.","perennial"
"Rhododendron henryi Hance","perennial"
"Rhododendron stamineum Franch.","perennial"
"Rhododendron tutcherae Hemsl. & E.H.Wilson","perennial"
"Rhododendron dayaoshanense L.M.Gao & D.Z.Li","perennial"
"Rhododendron championiae Hook.","perennial"
"Rhododendron cavaleriei H.Lév.","perennial"
"Rhododendron subestipitatum Chun","perennial"
"Rhododendron leptosanthum Hayata","no_life_form_on_database"
"Rhododendron mackenzianum Forrest","perennial"
"Rhododendron latoucheae Franch.","perennial"
"Rhododendron ellipticum Maxim.","no_life_form_on_database"
"Rhododendron moulmainense Hook.","perennial"
"Rhododendron westlandii Hemsl.","perennial"
"Rhododendron feddei H.Lév.","perennial"
"Rhododendron hancockii Hemsl.","perennial"
"Rhododendron rhuyuenense Chun ex P.C.Tam","perennial"
"Rhododendron hypoblematosum P.C.Tam","no_life_form_on_database"
"Rhododendron mariesii Hemsl. & E.H.Wilson","perennial"
"Rhododendron farrerae Tate ex Sweet","perennial"
"Rhododendron wadanum Makino","perennial"
"Rhododendron weyrichii Maxim.","perennial"
"Rhododendron chilanshanense Kurash.","perennial"
"Rhododendron amagianum Makino","perennial"
"Rhododendron sanctum Nakai","perennial"
"Rhododendron tsurugisanense (Yamaz.) T.Yamaz. T.Yamaz. (Yamaz.)","perennial"
"Rhododendron kiyosumense (Makino) Makino Makino (Makino)","perennial"
"Rhododendron amakusaense (Takada ex T.Yamaz.) T.Yamaz. T.Yamaz. (Takada ex T.Yamaz.)","perennial"
"Rhododendron viscistylum Nakai","perennial"
"Rhododendron dilatatum Miq.","perennial"
"Rhododendron tashiroi Maxim.","perennial"
"Rhododendron osuzuyamense T.Yamaz.","perennial"
"Rhododendron hidakanum Hara","no_life_form_on_database"
"Rhododendron nudipes Nakai","perennial"
"Rhododendron mayebarae Nakai & Hara","perennial"
"Rhododendron reticulatum D.Don ex G.Don","perennial"
"Rhododendron lagopus Nakai","no_life_form_on_database"
"Rhododendron decandrum (Makino) Makino Makino (Makino)","no_life_form_on_database"
"Rhododendron yakumontanum Masam.","perennial"
"Rhododendron hyugaense (T.Yamaz.) T.Yamaz. T.Yamaz. (T.Yamaz.)","perennial"
"Rhododendron rivulare Kingdon-Ward","perennial"
"Rhododendron tingwuense P.C.Tam","perennial"
"Rhododendron microphyton Franch.","perennial"
"Rhododendron meridionale P.C.Tam","perennial"
"Rhododendron obtusum (Lindl.) Planch. Planch. (Lindl.)","no_life_form_on_database"
"Rhododendron mariae Hance","perennial"
"Rhododendron serpyllifolium Hayata","perennial"
"Rhododendron tsusiophyllum Sugim.","perennial"
"Rhododendron tschonoskii Maxim.","perennial"
"Rhododendron tosaense Makino","perennial"
"Rhododendron amanoi Ohwi","no_life_form_on_database"
"Rhododendron macrosepalum Maxim.","no_life_form_on_database"
"Rhododendron mucronatum (Blume) G.Don G.Don (Blume)","perennial"
"Rhododendron hunanense Chun ex P.C.Tam","perennial"
"Rhododendron transiens Nakai","perennial"
"Rhododendron boninense Nakai","perennial"
"Rhododendron yakuinsulare Masam.","perennial"
"Rhododendron scabrum G.Don","perennial"
"Rhododendron longifalcatum P.C.Tam","perennial"
"Rhododendron hainanense Merr.","perennial"
"Rhododendron oldhamii Maxim.","perennial"
"Rhododendron eriocarpum (Hayata) Nakai Nakai (Hayata)","perennial"
"Rhododendron indicum (L.) Sweet Sweet (L.)","perennial"
"Rhododendron rubropilosum Hayata","perennial"
"Rhododendron stenopetalum (Hogg) Mabb. Mabb. (Hogg)","perennial"
"Rhododendron subsessile Rendle","no_life_form_on_database"
"Rhododendron kaempferi Planch.","perennial"
"Rhododendron yedoense Maxim.","no_life_form_on_database"
"Rhododendron kiusianum Makino","perennial"
"Rhododendron breviperulatum Hayata","perennial"
"Rhododendron kanehirai Wilson","no_life_form_on_database"
"Rhododendron strigosum R.L.Liu","perennial"
"Rhododendron simsii Planch.","perennial"
"Rhododendron noriakianum Suzuki","perennial"
"Rhododendron longiperulatum Hayata","perennial"
"Rhododendron taiwanalpinum Ohwi","perennial"
"Rhododendron lasiostylum Hayata","perennial"
"Rhododendron nakaharae Hayata","perennial"
"Rhododendron jinpingense W.P.Fang & M.Y.He","perennial"
"Rhododendron pentaphyllum Maxim.","perennial"
"Rhododendron schlippenbachii Maxim.","perennial"
"Rhododendron albiflorum Hook.","perennial"
"Rhododendron quinquefolium Bisset & S.Moore","perennial"
"Rhododendron tomentosum (Stokes) Harmaja Harmaja (Stokes)","perennial"
"Rhododendron diversipilosum (Nakai) Harmaja Harmaja (Nakai)","perennial"
"Rhododendron groenlandicum (Oeder) Kron & Judd Kron & Judd (Oeder)","perennial"
"Rhododendron micranthum Turcz.","perennial"
"Rhododendron charitopes Balf.fil. & Farrer","perennial"
"Rhododendron campylogynum Franch.","perennial"
"Rhododendron hanceanum Hemsl.","perennial"
"Rhododendron genestierianum Forrest","perennial"
"Rhododendron longistylum Rehder & E.H.Wilson","perennial"
"Rhododendron retusum (Blume) Benn. Benn. (Blume)","perennial"
"Rhododendron quadrasianum Vidal","perennial"
"Rhododendron nanophyton Sleumer","perennial"
"Rhododendron ericoides H.Low ex Hook.fil.","perennial"
"Rhododendron cuneifolium Stapf","perennial"
"Rhododendron densifolium K.M.Feng","perennial"
"Rhododendron euonymifolium H.Lév.","no_life_form_on_database"
"Rhododendron kawakamii Hayata","perennial"
"Rhododendron emarginatum Hemsl. & E.H.Wilson","perennial"
"Rhododendron acuminatum Hook.fil.","perennial"
"Rhododendron malayanum Jack","perennial"
"Rhododendron fallacinum Sleumer","perennial"
"Rhododendron citrinum (Hassk.) Hassk. Hassk. (Hassk.)","perennial"
"Rhododendron album Hoffmanns.","perennial"
"Rhododendron apoanum Stein","perennial"
"Rhododendron aequabile J.J.Sm.","perennial"
"Rhododendron hyacinthosmum Sleumer","perennial"
"Rhododendron inconspicuum J.J.Sm.","perennial"
"Rhododendron multinervium Sleumer","perennial"
"Rhododendron solitarium Sleumer","perennial"
"Rhododendron superbum Sleumer","perennial"
"Rhododendron maius (J.J.Sm.) Sleumer Sleumer (J.J.Sm.)","perennial"
"Rhododendron herzogii Warb.","perennial"
"Rhododendron viriosum Craven","perennial"
"Rhododendron leptanthum F.Muell.","perennial"
"Rhododendron baenitzianum Lauterb.","perennial"
"Rhododendron phaeochiton F.Muell.","perennial"
"Rhododendron rarum Schltr.","perennial"
"Rhododendron spondylophyllum F.Muell.","perennial"
"Rhododendron gracilentum F.Muell.","perennial"
"Rhododendron vitis-idaea Sleumer","perennial"
"Rhododendron zoelleri Warb.","perennial"
"Rhododendron saxifragoides J.J.Sm.","perennial"
"Rhododendron christii F.Först.","perennial"
"Rhododendron luraluense Sleumer","perennial"
"Rhododendron loranthiflorum Sleumer","perennial"
"Rhododendron goodenoughii Sleumer","perennial"
"Rhododendron laetum J.J.Sm.","perennial"
"Rhododendron rubineiflorum Craven","perennial"
"Rhododendron commonae F.Först.","perennial"
"Rhododendron carringtoniae F.Muell.","perennial"
"Rhododendron konori Becc.","perennial"
"Rhododendron leucogigas Sleumer","perennial"
"Rhododendron lochiae F.Muell.","perennial"
"Rhododendron culminicolum F.Muell.","perennial"
"Rhododendron tuba Sleumer","perennial"
"Rhododendron polyanthemum Sleumer","perennial"
"Rhododendron pubigermen J.J.Sm.","perennial"
"Rhododendron ×sarcodes Argent & Madulid","perennial"
"Rhododendron intranervatum Sleumer","perennial"
"Rhododendron robinsonii Ridl.","perennial"
"Rhododendron simulans J.J.Sm. ex Sleumer","perennial"
"Rhododendron rousei Argent & Madulid","perennial"
"Rhododendron suaveolens Sleumer","perennial"
"Rhododendron alborugosum Argent & J.Dransf.","perennial"
"Rhododendron buxifolium H.Low ex Hook.fil.","perennial"
"Rhododendron pneumonanthum Sleumer","no_life_form_on_database"
"Rhododendron jasminiflorum Hook.","perennial"
"Rhododendron orbiculatum Ridl.","perennial"
"Rhododendron radians J.J.Sm.","perennial"
"Rhododendron ruttenii J.J.Sm.","perennial"
"Rhododendron praetervisum Sleumer","perennial"
"Rhododendron rarilepidotum J.J.Sm.","perennial"
"Rhododendron burtii P.Woods","perennial"
"Rhododendron taxifolium Merr.","perennial"
"Rhododendron williamsii Merr. ex H.F.Copel.","perennial"
"Rhododendron pudorinum Sleumer","perennial"
"Rhododendron vanvuurenii J.J.Sm.","perennial"
"Rhododendron alternans Sleumer","perennial"
"Rhododendron zollingeri J.J.Sm.","perennial"
"Rhododendron lagunculicarpum J.J.Sm.","perennial"
"Rhododendron rhodopus Sleumer","no_life_form_on_database"
"Rhododendron javanicum (Blume) Benn. Benn. (Blume)","perennial"
"Rhododendron lowii Hook.fil.","perennial"
"Rhododendron crassifolium Stapf","perennial"
"Rhododendron bagobonum H.F.Copel.","perennial"
"Rhododendron santapaui Sastry, Kataki, Pet.A.Cox, Pat.Cox & Hutchison","perennial"
"Rhododendron vaccinioides Hook.fil.","perennial"
"Rhododendron lapponicum (L.) Wahlenb. Wahlenb. (L.)","perennial"
"Rhododendron ferrugineum L.","perennial"
"Rhododendron hirsutum L.","perennial"
"Rhododendron keiskei Miq.","perennial"
"Rhododendron fragariflorum Kingdon-Ward","perennial"
"Rhododendron setosum D.Don","perennial"
"Rhododendron pruniflorum Hutch. & Kingdon-Ward","perennial"
"Rhododendron baileyi I.B.Balf","perennial"
"Rhododendron lepidotum Wall. ex G.Don","perennial"
"Rhododendron virgatum Hook.fil.","perennial"
"Rhododendron pumilum Nutt.","perennial"
"Rhododendron fletcherianum Davidian","perennial"
"Rhododendron kasoense Hutch. & Kingdon-Ward","perennial"
"Rhododendron monanthum Balf.fil. & W.W.Sm.","perennial"
"Rhododendron roseatum Hutch.","perennial"
"Rhododendron pseudociliipes Cullen","perennial"
"Rhododendron pachypodum Balf.fil. & W.W.Sm.","perennial"
"Rhododendron ciliatum Hook.fil.","perennial"
"Rhododendron tephropeplum Balf.fil. & Forrest","perennial"
"Rhododendron seinghkuense Kingdon-Ward ex Hutch.","perennial"
"Rhododendron edgeworthii Hook.fil.","perennial"
"Rhododendron pendulum Hook.fil.","perennial"
"Rhododendron xanthostephanum Merr.","perennial"
"Rhododendron liliiflorum H.Lév.","perennial"
"Rhododendron excellens Hemsl. & E.H.Wilson","perennial"
"Rhododendron lindleyi T.Moore","perennial"
"Rhododendron dalhousieae Hook.f.","perennial"
"Rhododendron sinonuttallii I.B.Balf & Forrest","no_life_form_on_database"
"Rhododendron levinei Merr.","perennial"
"Rhododendron kiangsiense W.P.Fang","perennial"
"Rhododendron maddenii Hook.fil.","perennial"
"Rhododendron scabrifolium Franch.","perennial"
"Rhododendron laudandum Cowan","perennial"
"Rhododendron nyingchiense R.C.Fang & S.H.Huang","perennial"
"Rhododendron mainlingense S.H.Huang & R.C.Fang","perennial"
"Rhododendron cephalanthum Franch.","perennial"
"Rhododendron primuliflorum Bureau & Franch.","perennial"
"Rhododendron tubulosum Ching ex W.Y.Wang","perennial"
"Rhododendron hypenanthum Balf.fil.","no_life_form_on_database"
"Rhododendron anthopogon D.Don","perennial"
"Rhododendron kongboense Kingdon-Ward","perennial"
"Rhododendron trichostomum Franch.","perennial"
"Rhododendron fastigiatum Franch.","perennial"
"Rhododendron impeditum Franch.","perennial"
"Rhododendron telmateium Balf.fil. & W.W.Sm.","perennial"
"Rhododendron intricatum Franch.","perennial"
"Rhododendron bulu Hutch.","perennial"
"Rhododendron rupicola W.W.Sm.","perennial"
"Rhododendron tapetiforme Balf.fil. & Kingdon-Ward","perennial"
"Rhododendron dawuense H.P.Yang","perennial"
"Rhododendron russatum Balf.fil. & Forrest","perennial"
"Rhododendron zheguense Ching & H.P.Yang","perennial"
"Rhododendron calostrotum Balf.fil. & Kingdon-Ward","perennial"
"Rhododendron yungningense Balf.fil. ex Hutch.","perennial"
"Rhododendron hippophaeoides Balf.fil. & W.W.Sm.","perennial"
"Rhododendron complexum Balf.fil. & W.W.Sm.","perennial"
"Rhododendron nivale Hook.fil.","perennial"
"Rhododendron cuneatum W.W.Sm.","perennial"
"Rhododendron saluenense Franch.","perennial"
"Rhododendron keleticum Balf.fil. & Forrest","perennial"
"Rhododendron trichocladum Franch.","perennial"
"Rhododendron viridescens Hutch.","perennial"
"Rhododendron zaleucum Balf.fil. & W.W.Sm.","perennial"
"Rhododendron keysii Nutt.","perennial"
"Rhododendron cinnabarinum Hook.fil.","perennial"
"Rhododendron xanthocodon Hutch.","no_life_form_on_database"
"Rhododendron heliolepis Franch.","perennial"
"Rhododendron rubiginosum Franch.","perennial"
"Rhododendron rigidum Franch.","perennial"
"Rhododendron yunnanense Franch.","perennial"
"Rhododendron tatsienense Franch.","perennial"
"Rhododendron oreotrephes W.W.Sm.","perennial"
"Rhododendron triflorum Hook.fil.","perennial"
"Rhododendron fuyuanense Zheng H.Yang","perennial"
"Rhododendron spinuliferum Franch.","perennial"
"Rhododendron ×duclouxii H.Lév.","perennial"
"Rhododendron spiciferum Franch.","perennial"
"Rhododendron mollicomum Balf.fil. & W.W.Sm.","perennial"
"Rhododendron hemitrichotum Balf.fil. & Forrest","perennial"
"Rhododendron racemosum Franch.","perennial"
"Rhododendron adamsii Rehder","perennial"
"Rhododendron parvifolium Adams","perennial"
"Rhododendron sichotense Pojark.","no_life_form_on_database"
"Rhododendron dauricum L.","perennial"
"Rhododendron mucronulatum Turcz.","perennial"
"Rhododendron ledebourii Pojark.","no_life_form_on_database"
"Rhododendron mekongense Franch.","perennial"
"Rhododendron canadense (L.) Torr. Torr. (L.)","perennial"
